x,y,z,theta,dist_l,conf_l,dist_r,conf_r
3352227.37713, 5074568.84499, 184.851435016, 1.6434397565, 2.5, -1, 2.5, -1
3352227.35722, 5074568.88544, 184.851563024, 1.64293850876, 2.5, -1, 2.5, -1
3352227.3373, 5074568.92594, 184.851676322, 1.64249467615, 2.5, -1, 2.5, -1
3352227.31733, 5074568.96654, 184.851891991, 1.64201359076, 2.5, -1, 2.5, -1
3352227.29735, 5074569.00676, 184.85187602, 1.64162365465, 2.5, -1, 2.5, -1
3352227.27736, 5074569.04706, 184.851889943, 1.64125638826, 2.5, -1, 2.5, -1
3352227.25733, 5074569.08742, 184.851914537, 1.6409226897, 2.5, -1, 2.5, -1
3352227.23728, 5074569.12762, 184.851795652, 1.64063729219, 2.5, -1, 2.5, -1
3352227.21716, 5074569.16835, 184.851957739, 1.64035356044, 2.5, -1, 2.5, -1
3352227.197, 5074569.20889, 184.851975757, 1.64009892082, 2.5, -1, 2.5, -1
3352227.17682, 5074569.24929, 184.851811368, 1.63985527164, 2.5, -1, 2.5, -1
3352227.15656, 5074569.28998, 184.85179716, 1.63962961146, 2.5, -1, 2.5, -1
3352227.13623, 5074569.33097, 184.851930975, 1.63941643721, 2.5, -1, 2.5, -1
3352227.11586, 5074569.37184, 184.851937855, 1.6391884897, 2.5, -1, 2.5, -1
3352227.09545, 5074569.41277, 184.851940414, 1.63896652679, 2.5, -1, 2.5, -1
3352227.07501, 5074569.45378, 184.851937101, 1.6387389258, 2.5, -1, 2.5, -1
3352227.05454, 5074569.49465, 184.85179692, 1.63849173575, 2.5, -1, 2.5, -1
3352227.03403, 5074569.53579, 184.851792339, 1.63822868852, 2.5, -1, 2.5, -1
3352227.01346, 5074569.5772, 184.851940283, 1.63794562555, 2.5, -1, 2.5, -1
3352226.9929, 5074569.61825, 184.851798858, 1.63763822679, 2.5, -1, 2.5, -1
3352226.97228, 5074569.65956, 184.851780279, 1.63731498752, 2.5, -1, 2.5, -1
3352226.95161, 5074569.70111, 184.851900592, 1.6369750337, 2.5, -1, 2.5, -1
3352226.93093, 5074569.7423, 184.851717267, 1.63661053318, 2.5, -1, 2.5, -1
3352226.91018, 5074569.78395, 184.851828225, 1.63623664665, 2.5, -1, 2.5, -1
3352226.88942, 5074569.82523, 184.851635, 1.63586261109, 2.5, -1, 2.5, -1
3352226.86861, 5074569.86679, 184.851583265, 1.63549154123, 2.5, -1, 2.5, -1
3352226.84777, 5074569.90843, 184.85152354, 1.63511635909, 2.5, -1, 2.5, -1
3352226.8269, 5074569.95035, 184.851598321, 1.63474412319, 2.5, -1, 2.5, -1
3352226.80605, 5074569.99195, 184.85137897, 1.63437250113, 2.5, -1, 2.5, -1
3352226.78517, 5074570.03404, 184.851423037, 1.63401453993, 2.5, -1, 2.5, -1
3352226.76433, 5074570.07581, 184.85118912, 1.63367661361, 2.5, -1, 2.5, -1
3352226.74346, 5074570.11807, 184.851240135, 1.6333336442, 2.5, -1, 2.5, -1
3352226.72262, 5074570.16001, 184.851038912, 1.63301389841, 2.5, -1, 2.5, -1
3352226.70177, 5074570.20243, 184.851119404, 1.63269247809, 2.5, -1, 2.5, -1
3352226.63934, 5074570.32939, 184.851194343, 1.63180949505, 2.5, -1, 2.5, -1
3352226.59775, 5074570.41404, 184.851368181, 1.63124294943, 2.5, -1, 2.5, -1
3352226.57692, 5074570.45655, 184.851560324, 1.63097303847, 2.5, -1, 2.5, -1
3352226.57692, 5074570.45655, 184.851560324, 1.63097303847, 2.5, -1, 2.5, -1
3352226.53515, 5074570.5418, 184.851862279, 1.63041142014, 2.5, -1, 2.5, -1
3352226.51419, 5074570.58455, 184.851947126, 1.63012380735, 2.5, -1, 2.5, -1
3352226.49318, 5074570.62761, 184.85210441, 1.62982212185, 2.5, -1, 2.5, -1
3352226.47214, 5074570.67054, 184.852064378, 1.62952148857, 2.5, -1, 2.5, -1
3352226.45108, 5074570.71359, 184.85194522, 1.62919984641, 2.5, -1, 2.5, -1
3352226.43, 5074570.75671, 184.851780265, 1.62885894337, 2.5, -1, 2.5, -1
3352226.40891, 5074570.79993, 184.851623211, 1.62850349367, 2.5, -1, 2.5, -1
3352226.40891, 5074570.79993, 184.851623211, 1.62850349367, 2.5, -1, 2.5, -1
3352226.36675, 5074570.88635, 184.851070329, 1.62772334605, 2.5, -1, 2.5, -1
3352226.34567, 5074570.92976, 184.850829097, 1.62731214553, 2.5, -1, 2.5, -1
3352226.32458, 5074570.97341, 184.850721935, 1.62688688456, 2.5, -1, 2.5, -1
3352226.21934, 5074571.19119, 184.849866337, 1.62447016585, 2.5, -1, 2.5, -1
3352226.1983, 5074571.23516, 184.849994011, 1.623967983, 2.5, -1, 2.5, -1
3352226.1773, 5074571.27881, 184.849857707, 1.62346979339, 2.5, -1, 2.5, -1
3352226.15626, 5074571.32293, 184.850051245, 1.62296217326, 2.5, -1, 2.5, -1
3352226.15626, 5074571.32293, 184.850051245, 1.62296217326, 2.5, -1, 2.5, -1
3352226.11421, 5074571.411, 184.850157325, 1.62196064515, 2.5, -1, 2.5, -1
3352226.0932, 5074571.45495, 184.850095298, 1.62148990603, 2.5, -1, 2.5, -1
3352226.07215, 5074571.49937, 184.850274309, 1.6210208695, 2.5, -1, 2.5, -1
3352226.0511, 5074571.54362, 184.850333238, 1.6205482818, 2.5, -1, 2.5, -1
3352226.03006, 5074571.58794, 184.850339723, 1.62010316849, 2.5, -1, 2.5, -1
3352226.00901, 5074571.63231, 184.850328943, 1.61965143096, 2.5, -1, 2.5, -1
3352225.98796, 5074571.67673, 184.850317063, 1.61920632835, 2.5, -1, 2.5, -1
3352225.96695, 5074571.72101, 184.850121121, 1.61877334538, 2.5, -1, 2.5, -1
3352225.94591, 5074571.76575, 184.850212197, 1.61833823479, 2.5, -1, 2.5, -1
3352225.92489, 5074571.81034, 184.850107665, 1.61790878058, 2.5, -1, 2.5, -1
3352225.9039, 5074571.8548, 184.849854955, 1.6174552788, 2.5, -1, 2.5, -1
3352225.8829, 5074571.89954, 184.849733352, 1.61700792612, 2.5, -1, 2.5, -1
3352225.86188, 5074571.94456, 184.849740456, 1.6165662045, 2.5, -1, 2.5, -1
3352225.8409, 5074571.98946, 184.849607172, 1.61611759969, 2.5, -1, 2.5, -1
3352225.81989, 5074572.03444, 184.849472496, 1.61566904708, 2.5, -1, 2.5, -1
3352225.79888, 5074572.07948, 184.849359527, 1.61519837089, 2.5, -1, 2.5, -1
3352225.77787, 5074572.12439, 184.849121833, 1.61474082443, 2.5, -1, 2.5, -1
3352225.75682, 5074572.16976, 184.849187545, 1.61428126284, 2.5, -1, 2.5, -1
3352225.73576, 5074572.21498, 184.849135042, 1.61382562559, 2.5, -1, 2.5, -1
3352225.71469, 5074572.26024, 184.849094204, 1.61336828437, 2.5, -1, 2.5, -1
3352225.69361, 5074572.30533, 184.848912009, 1.61290042335, 2.5, -1, 2.5, -1
3352225.67248, 5074572.35088, 184.849017048, 1.61244102174, 2.5, -1, 2.5, -1
3352225.65134, 5074572.39628, 184.848965293, 1.6119714237, 2.5, -1, 2.5, -1
3352225.63021, 5074572.44151, 184.848776134, 1.61150634186, 2.5, -1, 2.5, -1
3352225.60905, 5074572.48721, 184.84885653, 1.61102893686, 2.5, -1, 2.5, -1
3352225.58788, 5074572.53304, 184.848982656, 1.61054920301, 2.5, -1, 2.5, -1
3352225.56672, 5074572.57894, 184.8491143, 1.61006252924, 2.5, -1, 2.5, -1
3352225.54557, 5074572.62491, 184.849203818, 1.60958140493, 2.5, -1, 2.5, -1
3352225.52441, 5074572.67097, 184.849296902, 1.60909579346, 2.5, -1, 2.5, -1
3352225.50326, 5074572.71709, 184.849332146, 1.60859953304, 2.5, -1, 2.5, -1
3352225.48209, 5074572.76329, 184.849350712, 1.6081077156, 2.5, -1, 2.5, -1
3352225.46091, 5074572.80957, 184.849351079, 1.60762840155, 2.5, -1, 2.5, -1
3352225.43974, 5074572.8559, 184.849327414, 1.60714583419, 2.5, -1, 2.5, -1
3352225.41856, 5074572.9023, 184.849325679, 1.60665948438, 2.5, -1, 2.5, -1
3352225.39738, 5074572.94874, 184.849318682, 1.60617557307, 2.5, -1, 2.5, -1
3352225.37621, 5074572.99526, 184.849305554, 1.60570454508, 2.5, -1, 2.5, -1
3352225.35506, 5074573.04184, 184.849294673, 1.60524078588, 2.5, -1, 2.5, -1
3352225.33391, 5074573.08849, 184.849298936, 1.6047543499, 2.5, -1, 2.5, -1
3352225.31277, 5074573.13521, 184.849272138, 1.60428911476, 2.5, -1, 2.5, -1
3352225.29165, 5074573.18198, 184.849262527, 1.60382470487, 2.5, -1, 2.5, -1
3352225.27052, 5074573.2288, 184.849229048, 1.60337350552, 2.5, -1, 2.5, -1
3352225.24939, 5074573.27569, 184.84917789, 1.60292348108, 2.5, -1, 2.5, -1
3352225.22824, 5074573.32257, 184.849188765, 1.60243910138, 2.5, -1, 2.5, -1
3352225.20703, 5074573.36894, 184.849054138, 1.60202025957, 2.5, -1, 2.5, -1
3352225.18581, 5074573.41538, 184.848951535, 1.60160716232, 2.5, -1, 2.5, -1
3352225.16459, 5074573.46187, 184.848822009, 1.60120125341, 2.5, -1, 2.5, -1
3352225.14334, 5074573.50811, 184.848631907, 1.60082331663, 2.5, -1, 2.5, -1
3352225.12213, 5074573.55501, 184.848629445, 1.6004574377, 2.5, -1, 2.5, -1
3352225.10088, 5074573.60167, 184.848544088, 1.60010737059, 2.5, -1, 2.5, -1
3352225.07963, 5074573.64839, 184.848458088, 1.59975379641, 2.5, -1, 2.5, -1
3352225.05836, 5074573.69485, 184.848292114, 1.59941756517, 2.5, -1, 2.5, -1
3352225.03712, 5074573.742, 184.848338, 1.59908549975, 2.5, -1, 2.5, -1
3352225.01586, 5074573.78895, 184.848303002, 1.59877551078, 2.5, -1, 2.5, -1
3352224.99459, 5074573.83596, 184.848325475, 1.59846526331, 2.5, -1, 2.5, -1
3352224.97329, 5074573.88302, 184.848329011, 1.59816793903, 2.5, -1, 2.5, -1
3352224.95197, 5074573.93014, 184.848386571, 1.59789854322, 2.5, -1, 2.5, -1
3352224.93064, 5074573.97732, 184.848399528, 1.59764816429, 2.5, -1, 2.5, -1
3352224.90928, 5074574.02456, 184.848441223, 1.59740972591, 2.5, -1, 2.5, -1
3352224.88789, 5074574.07186, 184.848467643, 1.5971822435, 2.5, -1, 2.5, -1
3352224.86647, 5074574.11923, 184.848472475, 1.59698336322, 2.5, -1, 2.5, -1
3352224.84505, 5074574.16666, 184.848505353, 1.59678727939, 2.5, -1, 2.5, -1
3352224.82358, 5074574.21416, 184.8485192, 1.59660987638, 2.5, -1, 2.5, -1
3352224.80212, 5074574.26171, 184.848586549, 1.59644144531, 2.5, -1, 2.5, -1
3352224.78064, 5074574.30932, 184.848642644, 1.59627434786, 2.5, -1, 2.5, -1
3352224.75918, 5074574.35697, 184.848741183, 1.59611319453, 2.5, -1, 2.5, -1
3352224.73772, 5074574.40468, 184.848821361, 1.59594931328, 2.5, -1, 2.5, -1
3352224.71623, 5074574.45244, 184.848884497, 1.59579061196, 2.5, -1, 2.5, -1
3352224.69476, 5074574.50025, 184.848954451, 1.59561918427, 2.5, -1, 2.5, -1
3352224.67326, 5074574.5481, 184.848977417, 1.59545194349, 2.5, -1, 2.5, -1
3352224.67326, 5074574.5481, 184.848977417, 1.59545194349, 2.5, -1, 2.5, -1
3352224.6302, 5074574.644, 184.849050931, 1.59510471454, 2.5, -1, 2.5, -1
3352224.6302, 5074574.644, 184.849050931, 1.59510471454, 2.5, -1, 2.5, -1
3352224.58704, 5074574.73981, 184.848993847, 1.59474357844, 2.5, -1, 2.5, -1
3352224.56544, 5074574.78822, 184.849097537, 1.59456063915, 2.5, -1, 2.5, -1
3352224.56544, 5074574.78822, 184.849097537, 1.59456063915, 2.5, -1, 2.5, -1
3352224.52218, 5074574.88466, 184.849123363, 1.59416580005, 2.5, -1, 2.5, -1
3352224.52218, 5074574.88466, 184.849123363, 1.59416580005, 2.5, -1, 2.5, -1
3352224.47882, 5074574.98132, 184.849184154, 1.59377035187, 2.5, -1, 2.5, -1
3352224.45709, 5074575.02944, 184.849135885, 1.59357116512, 2.5, -1, 2.5, -1
3352224.43537, 5074575.07816, 184.849267554, 1.59337339507, 2.5, -1, 2.5, -1
3352224.4136, 5074575.12665, 184.84931284, 1.59318245363, 2.5, -1, 2.5, -1
3352224.39181, 5074575.17519, 184.849394934, 1.59300013067, 2.5, -1, 2.5, -1
3352224.37, 5074575.22378, 184.849421283, 1.59281311723, 2.5, -1, 2.5, -1
3352224.34817, 5074575.27214, 184.849386016, 1.59262449967, 2.5, -1, 2.5, -1
3352224.32636, 5074575.32112, 184.849488492, 1.59244528832, 2.5, -1, 2.5, -1
3352224.30451, 5074575.3696, 184.849414655, 1.59226127538, 2.5, -1, 2.5, -1
3352224.28267, 5074575.41842, 184.849408537, 1.59206523044, 2.5, -1, 2.5, -1
3352224.26085, 5074575.46758, 184.849452456, 1.59187378865, 2.5, -1, 2.5, -1
3352224.23901, 5074575.51654, 184.849429387, 1.59168640757, 2.5, -1, 2.5, -1
3352224.21717, 5074575.56558, 184.849366443, 1.59150363862, 2.5, -1, 2.5, -1
3352224.1953, 5074575.61467, 184.849316997, 1.59131255685, 2.5, -1, 2.5, -1
3352224.17342, 5074575.66381, 184.849284166, 1.59112648844, 2.5, -1, 2.5, -1
3352224.15153, 5074575.71301, 184.849265671, 1.59094130277, 2.5, -1, 2.5, -1
3352224.12958, 5074575.76196, 184.849142261, 1.59076956655, 2.5, -1, 2.5, -1
3352224.10764, 5074575.81153, 184.849217625, 1.59060598723, 2.5, -1, 2.5, -1
3352224.08563, 5074575.86059, 184.849095556, 1.59045132946, 2.5, -1, 2.5, -1
3352224.0636, 5074575.90998, 184.849068463, 1.5902975206, 2.5, -1, 2.5, -1
3352224.04156, 5074575.9597, 184.849121203, 1.59014870666, 2.5, -1, 2.5, -1
3352224.01947, 5074576.0092, 184.849049702, 1.59001653777, 2.5, -1, 2.5, -1
3352224.01947, 5074576.0092, 184.849049702, 1.59001653777, 2.5, -1, 2.5, -1
3352223.97526, 5074576.1081, 184.848821963, 1.58977903097, 2.5, -1, 2.5, -1
3352223.95314, 5074576.15777, 184.848728194, 1.58966876956, 2.5, -1, 2.5, -1
3352223.93101, 5074576.20751, 184.848610282, 1.58955565, 2.5, -1, 2.5, -1
3352223.90888, 5074576.25757, 184.848534012, 1.58945487453, 2.5, -1, 2.5, -1
3352223.88673, 5074576.30741, 184.848339439, 1.589367656, 2.5, -1, 2.5, -1
3352223.86454, 5074576.3573, 184.848158817, 1.58930181769, 2.5, -1, 2.5, -1
3352223.84234, 5074576.40724, 184.847950176, 1.58925057679, 2.5, -1, 2.5, -1
3352223.82012, 5074576.45722, 184.847783447, 1.58919530255, 2.5, -1, 2.5, -1
3352223.79788, 5074576.50722, 184.847629468, 1.58914573545, 2.5, -1, 2.5, -1
3352223.79788, 5074576.50722, 184.847629468, 1.58914573545, 2.5, -1, 2.5, -1
3352223.75336, 5074576.6071, 184.847302951, 1.58905814461, 2.5, -1, 2.5, -1
3352223.73111, 5074576.65751, 184.847347798, 1.58902012675, 2.5, -1, 2.5, -1
3352223.70882, 5074576.70769, 184.847387379, 1.58897312655, 2.5, -1, 2.5, -1
3352223.6865, 5074576.75793, 184.847462169, 1.58891445475, 2.5, -1, 2.5, -1
3352223.66417, 5074576.80819, 184.847571325, 1.58886028236, 2.5, -1, 2.5, -1
3352223.64182, 5074576.85849, 184.847726461, 1.58880762857, 2.5, -1, 2.5, -1
3352223.61944, 5074576.90884, 184.847873949, 1.5887572003, 2.5, -1, 2.5, -1
3352223.59702, 5074576.95895, 184.847974286, 1.58869560131, 2.5, -1, 2.5, -1
3352223.57462, 5074577.00967, 184.848232051, 1.588636494, 2.5, -1, 2.5, -1
3352223.55218, 5074577.06016, 184.848374537, 1.58856851762, 2.5, -1, 2.5, -1
3352223.52974, 5074577.11069, 184.848506758, 1.58850229847, 2.5, -1, 2.5, -1
3352223.50728, 5074577.16129, 184.848580614, 1.58842831346, 2.5, -1, 2.5, -1
3352223.48478, 5074577.21167, 184.848542739, 1.58833671293, 2.5, -1, 2.5, -1
3352223.4623, 5074577.26238, 184.848563901, 1.5882511971, 2.5, -1, 2.5, -1
3352223.4623, 5074577.26238, 184.848563901, 1.5882511971, 2.5, -1, 2.5, -1
3352223.41735, 5074577.36487, 184.848773384, 1.5880964417, 2.5, -1, 2.5, -1
3352223.39486, 5074577.41616, 184.84883652, 1.58800501448, 2.5, -1, 2.5, -1
3352223.37235, 5074577.4675, 184.848898781, 1.58792459748, 2.5, -1, 2.5, -1
3352223.34985, 5074577.51887, 184.848948479, 1.58786526611, 2.5, -1, 2.5, -1
3352223.32732, 5074577.5703, 184.848990803, 1.58780829316, 2.5, -1, 2.5, -1
3352223.30477, 5074577.62178, 184.849017887, 1.58776257271, 2.5, -1, 2.5, -1
3352223.30477, 5074577.62178, 184.849017887, 1.58776257271, 2.5, -1, 2.5, -1
3352223.25963, 5074577.72481, 184.849031116, 1.58768052947, 2.5, -1, 2.5, -1
3352223.23703, 5074577.77649, 184.849061259, 1.58763962018, 2.5, -1, 2.5, -1
3352223.21442, 5074577.82813, 184.849027211, 1.58760816338, 2.5, -1, 2.5, -1
3352223.19181, 5074577.8798, 184.849052416, 1.58756877704, 2.5, -1, 2.5, -1
3352223.19181, 5074577.8798, 184.849052416, 1.58756877704, 2.5, -1, 2.5, -1
3352223.16918, 5074577.9315, 184.849061783, 1.58753823251, 2.5, -1, 2.5, -1
3352223.1239, 5074578.03507, 184.849075249, 1.58743495297, 2.5, -1, 2.5, -1
3352223.1239, 5074578.03507, 184.849075249, 1.58743495297, 2.5, -1, 2.5, -1
3352223.07851, 5074578.13883, 184.849022564, 1.58731745428, 2.5, -1, 2.5, -1
3352223.07851, 5074578.13883, 184.849022564, 1.58731745428, 2.5, -1, 2.5, -1
3352223.03305, 5074578.24272, 184.848982422, 1.58712035139, 2.5, -1, 2.5, -1
3352223.01026, 5074578.29408, 184.848826622, 1.58703028187, 2.5, -1, 2.5, -1
3352222.98746, 5074578.3455, 184.84864561, 1.58694520332, 2.5, -1, 2.5, -1
3352222.96466, 5074578.39662, 184.848393671, 1.58685810751, 2.5, -1, 2.5, -1
3352222.96466, 5074578.39662, 184.848393671, 1.58685810751, 2.5, -1, 2.5, -1
3352222.91909, 5074578.5, 184.848277943, 1.5866748509, 2.5, -1, 2.5, -1
3352222.89628, 5074578.55159, 184.84820658, 1.58658535559, 2.5, -1, 2.5, -1
3352222.89628, 5074578.55159, 184.84820658, 1.58658535559, 2.5, -1, 2.5, -1
3352222.87348, 5074578.60319, 184.848138059, 1.58649531898, 2.5, -1, 2.5, -1
3352222.82784, 5074578.70645, 184.848126129, 1.58635121074, 2.5, -1, 2.5, -1
3352222.80498, 5074578.75813, 184.848135608, 1.58628963616, 2.5, -1, 2.5, -1
3352222.78212, 5074578.80983, 184.848161536, 1.58621588536, 2.5, -1, 2.5, -1
3352222.75924, 5074578.86158, 184.848163615, 1.58616625292, 2.5, -1, 2.5, -1
3352222.73634, 5074578.91337, 184.848147573, 1.5861147455, 2.5, -1, 2.5, -1
3352222.71339, 5074578.96487, 184.848017519, 1.58605122348, 2.5, -1, 2.5, -1
3352222.69047, 5074579.01709, 184.848068556, 1.5859842952, 2.5, -1, 2.5, -1
3352222.66751, 5074579.06903, 184.84803505, 1.58591829735, 2.5, -1, 2.5, -1
3352222.64453, 5074579.12102, 184.847938732, 1.58585868888, 2.5, -1, 2.5, -1
3352222.62153, 5074579.17304, 184.847890162, 1.58578963543, 2.5, -1, 2.5, -1
3352222.59849, 5074579.22476, 184.847720384, 1.58572964128, 2.5, -1, 2.5, -1
3352222.57544, 5074579.27685, 184.847713022, 1.58566472486, 2.5, -1, 2.5, -1
3352222.55237, 5074579.32896, 184.847733364, 1.58560300273, 2.5, -1, 2.5, -1
3352222.52929, 5074579.38111, 184.847773467, 1.58554539797, 2.5, -1, 2.5, -1
3352222.5062, 5074579.43328, 184.847815488, 1.585491444, 2.5, -1, 2.5, -1
3352222.48307, 5074579.4855, 184.847869919, 1.58544387712, 2.5, -1, 2.5, -1
3352222.45995, 5074579.53809, 184.848032976, 1.58538564563, 2.5, -1, 2.5, -1
3352222.43679, 5074579.59002, 184.847947297, 1.58532957437, 2.5, -1, 2.5, -1
3352222.41365, 5074579.64233, 184.848005284, 1.58527683909, 2.5, -1, 2.5, -1
3352222.39052, 5074579.69468, 184.848053066, 1.58523440905, 2.5, -1, 2.5, -1
3352222.36738, 5074579.74708, 184.848091789, 1.58519385257, 2.5, -1, 2.5, -1
3352222.34424, 5074579.79987, 184.848221577, 1.58514425578, 2.5, -1, 2.5, -1
3352222.32106, 5074579.85202, 184.84805904, 1.5851002041, 2.5, -1, 2.5, -1
3352222.29788, 5074579.90455, 184.847969177, 1.58506997947, 2.5, -1, 2.5, -1
3352222.27469, 5074579.95746, 184.847935667, 1.58504419126, 2.5, -1, 2.5, -1
3352222.25147, 5074580.01008, 184.847740208, 1.58503055701, 2.5, -1, 2.5, -1
3352222.22821, 5074580.06238, 184.847452532, 1.58502730282, 2.5, -1, 2.5, -1
3352222.20495, 5074580.11539, 184.847343147, 1.58501910232, 2.5, -1, 2.5, -1
3352222.18167, 5074580.1681, 184.84718744, 1.58501275761, 2.5, -1, 2.5, -1
3352222.15837, 5074580.22052, 184.846868396, 1.58500557241, 2.5, -1, 2.5, -1
3352222.13506, 5074580.27363, 184.846809838, 1.58500849741, 2.5, -1, 2.5, -1
3352222.11172, 5074580.32611, 184.846498224, 1.58501318658, 2.5, -1, 2.5, -1
3352222.08837, 5074580.37896, 184.846320825, 1.58501471444, 2.5, -1, 2.5, -1
3352222.06502, 5074580.43218, 184.84623374, 1.58502307413, 2.5, -1, 2.5, -1
3352222.04163, 5074580.48473, 184.845940008, 1.58503169584, 2.5, -1, 2.5, -1
3352222.01825, 5074580.53766, 184.845757401, 1.58503958811, 2.5, -1, 2.5, -1
3352221.99488, 5074580.59095, 184.845663569, 1.58505739649, 2.5, -1, 2.5, -1
3352221.97148, 5074580.64393, 184.845484349, 1.58507773534, 2.5, -1, 2.5, -1
3352221.94808, 5074580.69695, 184.845270523, 1.58509389421, 2.5, -1, 2.5, -1
3352221.92464, 5074580.75001, 184.845066397, 1.58509162599, 2.5, -1, 2.5, -1
3352221.9012, 5074580.8031, 184.844789437, 1.5850918632, 2.5, -1, 2.5, -1
3352221.87776, 5074580.85624, 184.844542915, 1.58509220832, 2.5, -1, 2.5, -1
3352221.85431, 5074580.90942, 184.844295531, 1.585107821, 2.5, -1, 2.5, -1
3352221.85431, 5074580.90942, 184.844295531, 1.585107821, 2.5, -1, 2.5, -1
3352221.80735, 5074581.01586, 184.843797865, 1.58509343435, 2.5, -1, 2.5, -1
3352221.73674, 5074581.17533, 184.843113656, 1.5851188272, 2.5, -1, 2.5, -1
3352221.68956, 5074581.28232, 184.842948228, 1.58514963672, 2.5, -1, 2.5, -1
3352221.68956, 5074581.28232, 184.842948228, 1.58514963672, 2.5, -1, 2.5, -1
3352221.66592, 5074581.33568, 184.842825058, 1.58515512826, 2.5, -1, 2.5, -1
3352221.64228, 5074581.38909, 184.842693818, 1.58515745106, 2.5, -1, 2.5, -1
3352221.61862, 5074581.44218, 184.842475595, 1.58517172012, 2.5, -1, 2.5, -1
3352221.59498, 5074581.49566, 184.842370919, 1.58518686526, 2.5, -1, 2.5, -1
3352221.57134, 5074581.54916, 184.842254926, 1.58518886518, 2.5, -1, 2.5, -1
3352221.5477, 5074581.60305, 184.842203862, 1.5851809983, 2.5, -1, 2.5, -1
3352221.52405, 5074581.65662, 184.842050853, 1.58517325256, 2.5, -1, 2.5, -1
3352221.50037, 5074581.71023, 184.841867515, 1.58517851427, 2.5, -1, 2.5, -1
3352221.47669, 5074581.76387, 184.84171544, 1.58517961249, 2.5, -1, 2.5, -1
3352221.45301, 5074581.81753, 184.841595955, 1.58517351856, 2.5, -1, 2.5, -1
3352221.45301, 5074581.81753, 184.841595955, 1.58517351856, 2.5, -1, 2.5, -1
3352221.40561, 5074581.92488, 184.841309028, 1.58517910921, 2.5, -1, 2.5, -1
3352221.38189, 5074581.97824, 184.84106841, 1.58517315699, 2.5, -1, 2.5, -1
3352221.35816, 5074582.03196, 184.840981038, 1.5851751959, 2.5, -1, 2.5, -1
3352221.33442, 5074582.08605, 184.841028446, 1.58517807358, 2.5, -1, 2.5, -1
3352221.31063, 5074582.13981, 184.840910813, 1.5851737898, 2.5, -1, 2.5, -1
3352221.28683, 5074582.19359, 184.840803492, 1.5851677384, 2.5, -1, 2.5, -1
3352221.263, 5074582.2474, 184.84069258, 1.5851618759, 2.5, -1, 2.5, -1
3352221.263, 5074582.2474, 184.84069258, 1.5851618759, 2.5, -1, 2.5, -1
3352221.21522, 5074582.35479, 184.840371115, 1.58515794852, 2.5, -1, 2.5, -1
3352221.19134, 5074582.40903, 184.840366394, 1.58514462291, 2.5, -1, 2.5, -1
3352221.16745, 5074582.46298, 184.840167544, 1.58513223694, 2.5, -1, 2.5, -1
3352221.14354, 5074582.51696, 184.839959757, 1.58513349307, 2.5, -1, 2.5, -1
3352221.11964, 5074582.57124, 184.839790445, 1.58511039678, 2.5, -1, 2.5, -1
3352221.09575, 5074582.62585, 184.839716736, 1.58508366479, 2.5, -1, 2.5, -1
3352221.07189, 5074582.68048, 184.839648427, 1.58507747081, 2.5, -1, 2.5, -1
3352221.04801, 5074582.73513, 184.839610346, 1.58506710849, 2.5, -1, 2.5, -1
3352221.02414, 5074582.78979, 184.839622403, 1.58506029836, 2.5, -1, 2.5, -1
3352221.00027, 5074582.84447, 184.839628863, 1.58505843267, 2.5, -1, 2.5, -1
3352220.9764, 5074582.89915, 184.839691956, 1.58507656351, 2.5, -1, 2.5, -1
3352220.95252, 5074582.95379, 184.839744664, 1.58510241096, 2.5, -1, 2.5, -1
3352220.92863, 5074583.00859, 184.839831471, 1.58512412545, 2.5, -1, 2.5, -1
3352220.90472, 5074583.06328, 184.839891013, 1.58515514672, 2.5, -1, 2.5, -1
3352220.88078, 5074583.11814, 184.839979506, 1.5851913485, 2.5, -1, 2.5, -1
3352220.85685, 5074583.17296, 184.840015752, 1.58522382071, 2.5, -1, 2.5, -1
3352220.83292, 5074583.22773, 184.840026078, 1.58526695725, 2.5, -1, 2.5, -1
3352220.80899, 5074583.28268, 184.84006486, 1.58531496008, 2.5, -1, 2.5, -1
3352220.78505, 5074583.33758, 184.840079558, 1.58535679501, 2.5, -1, 2.5, -1
3352220.76109, 5074583.39244, 184.840005269, 1.58538781896, 2.5, -1, 2.5, -1
3352220.73712, 5074583.44739, 184.839938929, 1.58541741213, 2.5, -1, 2.5, -1
3352220.71313, 5074583.50235, 184.839846481, 1.58545238344, 2.5, -1, 2.5, -1
3352220.68913, 5074583.55731, 184.839795857, 1.58547623286, 2.5, -1, 2.5, -1
3352220.66508, 5074583.61155, 184.83949399, 1.58549095077, 2.5, -1, 2.5, -1
3352220.64099, 5074583.66581, 184.839226917, 1.58551548293, 2.5, -1, 2.5, -1
3352220.61688, 5074583.72006, 184.838984882, 1.58560467187, 2.5, -1, 2.5, -1
3352220.59276, 5074583.77436, 184.838784328, 1.58560393036, 2.5, -1, 2.5, -1
3352220.5686, 5074583.82831, 184.838454975, 1.58559917068, 2.5, -1, 2.5, -1
3352220.54442, 5074583.88264, 184.838322791, 1.58559633837, 2.5, -1, 2.5, -1
3352220.52022, 5074583.93699, 184.838200608, 1.58558721566, 2.5, -1, 2.5, -1
3352220.496, 5074583.99137, 184.838090303, 1.58557721436, 2.5, -1, 2.5, -1
3352220.47177, 5074584.04614, 184.838117867, 1.585572207, 2.5, -1, 2.5, -1
